
---------- Begin Simulation Statistics ----------
simSeconds                                   0.022308                       # Number of seconds simulated (Second)
simTicks                                  22307991000                       # Number of ticks simulated (Tick)
finalTick                                 22307991000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    145.70                       # Real time elapsed on the host (Second)
hostTickRate                                153105804                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2241564                       # Number of bytes of host memory used (Byte)
simInsts                                     50169465                       # Number of instructions simulated (Count)
simOps                                       50179949                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   344326                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     344398                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         44615983                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.889306                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.124473                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        52284109                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    60279                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       51928356                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                      1                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2164438                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            927996                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               10579                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            44577637                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.164897                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.336162                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash            0      0.00%     66.81% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash2            0      0.00%     66.81% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma2            0      0.00%     66.81% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     66.81% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha3            0      0.00%     66.81% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSm4e            0      0.00%     66.81% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdCrc            0      0.00%     66.81% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdPredAlu            0      0.00%     66.81% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdDotProd            0      0.00%     66.81% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Matrix            0      0.00%     66.81% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixMov            0      0.00%     66.81% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixOP            0      0.00%     66.81% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemRead     11799269     23.51%     90.33% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemWrite      4853941      9.67%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemRead            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite           12      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Add            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Cmp            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16DotProd            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MatMultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Mult            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Bf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::System            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total     50179949                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl      9858868                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl      9701029                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl       157839                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl      9448305                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl       410563                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall       136493                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn       136487                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.functionCalls          136493                       # Number of function calls committed (Count)
system.cpu.commitStats0.numCallsReturns        272980                       # Number of function calls and returns committed (Count)
system.cpu.dcache.demandHits::cpu.data       16815626                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHits::total          16815626                       # number of demand (read+write) hits (Count)
system.cpu.dcache.overallHits::cpu.data      16815626                       # number of overall hits (Count)
system.cpu.dcache.overallHits::total         16815626                       # number of overall hits (Count)
system.cpu.dcache.demandMisses::cpu.data       145951                       # number of demand (read+write) misses (Count)
system.cpu.dcache.demandMisses::total          145951                       # number of demand (read+write) misses (Count)
system.cpu.dcache.overallMisses::cpu.data       145951                       # number of overall misses (Count)
system.cpu.dcache.overallMisses::total         145951                       # number of overall misses (Count)
system.cpu.dcache.demandMissLatency::cpu.data   1282373942                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.demandMissLatency::total   1282373942                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.overallMissLatency::cpu.data   1282373942                       # number of overall miss ticks (Tick)
system.cpu.dcache.overallMissLatency::total   1282373942                       # number of overall miss ticks (Tick)
system.cpu.dcache.demandAccesses::cpu.data     16961577                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.demandAccesses::total      16961577                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::cpu.data     16961577                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::total     16961577                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.demandMissRate::cpu.data     0.008605                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.demandMissRate::total      0.008605                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.overallMissRate::cpu.data     0.008605                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.overallMissRate::total     0.008605                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.demandAvgMissLatency::cpu.data  8786.332002                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.demandAvgMissLatency::total  8786.332002                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::cpu.data  8786.332002                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::total  8786.332002                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_targets         4211                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_targets          147                       # number of times access was blocked (Count)
system.cpu.dcache.avgBlocked::no_mshrs            nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_targets    28.646259                       # average number of cycles each access was blocked ((Cycle/Count))
